ACCT001689      162082.21      959103.32
ACCT001690         684.93       14383.43
ACCT001691        2240.09       47041.79
ACCT001692        4108.37       86275.67
ACCT001693         832.52       17482.82
ACCT001694           0.00           0.05
ACCT001695           0.00           0.00
ACCT001696     1366434.30      948722.52
ACCT001697      212538.67     9790667.26
ACCT001698           0.00       98673.66
ACCT001699      134162.26      849541.68
ACCT001700        1128.42       23696.72
ACCT001701        3618.63       75991.13
ACCT001702        1168.92       24547.22
ACCT001703        3071.63       64504.13
ACCT001704           0.00           0.00
ACCT001705           0.00           0.01
ACCT001706     1201314.51      614529.57
ACCT001707      326139.65     9719562.79
ACCT001708           0.00       59543.76
ACCT001709       92195.89      993867.21
ACCT001710        3490.09       73291.79
ACCT001711        3132.23       65776.73
ACCT001712        2327.05       48867.95
ACCT001713        1647.14       34589.84
ACCT001714           0.00           0.01
ACCT001715           0.00           0.10
ACCT001716      337923.69      204308.83
ACCT001717      437548.53      215169.39
ACCT001718           0.00       88712.32
ACCT001719       12802.32      701839.78
ACCT001720        2428.10       50990.00
ACCT001721        1161.73       24396.23
ACCT001722         529.28       11114.78
ACCT001723        4405.73       92520.23
ACCT001724           0.00           0.01
ACCT001725           0.00           0.05
ACCT001726      128036.25     9791149.33
ACCT001727      925330.38      868704.32
ACCT001728           0.00       64974.55
ACCT001729       10061.66      108579.84
ACCT001730        2328.56       48899.66
ACCT001731        4492.90       94350.80
ACCT001732         870.28       18275.78
ACCT001733        1398.40       29366.30
ACCT001734           0.00           0.00
ACCT001735           0.01           0.06
ACCT001736      961581.03      526696.18
ACCT001737      622207.91     9753524.41
ACCT001738           0.00       84017.83
ACCT001739       28926.42      288682.38
ACCT001740         580.90       12198.80
ACCT001741        2897.98       60857.48
ACCT001742        4207.07       88348.37
ACCT001743        3573.36       75040.46
ACCT001744           0.00           0.00
ACCT001745           0.00           0.01
ACCT001746      955816.38      892570.55
ACCT001747     1225680.64     1087138.87
ACCT001748           0.00       79261.59
ACCT001749       10884.50      642969.50
ACCT001750        1979.39       41567.09
ACCT001751         468.34        9835.04
ACCT001752        3247.09       68188.79
ACCT001753        2963.97       62243.27
ACCT001754           0.00           0.00
ACCT001755           0.01           0.11
ACCT001756      878732.75     9908045.82
ACCT001757     1249701.55      613567.50
ACCT001758           0.00       55689.38
ACCT001759       22911.87      810802.96
ACCT001760         385.68        8099.18
ACCT001761         707.62       14859.92
ACCT001762        3654.68       76748.18
ACCT001763         493.93       10372.43
ACCT001764           0.00           0.00
ACCT001765           0.00           0.01
ACCT001766      646259.11      558208.71
ACCT001767      705516.09     9925538.23
ACCT001768           0.00       66224.20
ACCT001769        6039.89      115201.09
ACCT001770        1286.06       27007.16
ACCT001771        3434.27       72119.57
ACCT001772         268.09        5629.79
ACCT001773        3512.30       73758.20
ACCT001774           0.00           0.01
ACCT001775           0.00           0.00
ACCT001776      713180.87      449438.53
ACCT001777      223065.99     9759876.26
ACCT001778           0.00        2481.69
ACCT001779       36017.44      309477.62
ACCT001780        3294.40       69182.30
ACCT001781        1998.80       41974.70
ACCT001782         923.42       19391.72
ACCT001783         856.03       17976.53
ACCT001784           0.00           0.01
ACCT001785           0.01           0.11
ACCT001786     1228600.51      633074.68
ACCT001787     1423153.61     1204278.10
ACCT001788           0.00       13396.76
ACCT001789       38937.48      243634.59
ACCT001790        4518.45       94887.35
ACCT001791        2624.77       55120.07
ACCT001792        3363.91       70642.01
ACCT001793        3297.89       69255.59
ACCT001794           0.00           0.01
ACCT001795           0.00           0.05
ACCT001796      110780.72     9836919.40
ACCT001797      429564.26      203495.20
ACCT001798           0.00       68741.81
ACCT001799      126234.22      795024.78
ACCT001800        2918.83       61295.33
ACCT001801        3070.54       64481.24
ACCT001802        1171.72       24606.02
ACCT001803        4142.62       86994.92
ACCT001804           0.00           0.01
ACCT001805           0.00           0.00
ACCT001806      206424.53     9344296.65
ACCT001807     1317605.87      486111.00
ACCT001808           0.00       28595.32
ACCT001809       33457.49      737085.08
ACCT001810         812.56       17063.66
ACCT001811        3394.93       71293.43
ACCT001812         880.30       18486.20
ACCT001813        3214.61       67506.71
ACCT001814           0.00           0.00
ACCT001815           0.00           0.05
ACCT001816      799023.52     9866471.50
ACCT001817      992794.68      605446.50
ACCT001818           0.00       53809.33
ACCT001819        7448.47      272518.71
ACCT001820         876.60       18408.50
ACCT001821        1610.94       33829.64
ACCT001822        4493.37       94360.67
ACCT001823         389.94        8188.64
ACCT001824           0.00           0.01
ACCT001825           0.00           0.05
ACCT001826      425515.67      187288.23
ACCT001827     1385917.90      614296.51
ACCT001828           0.00       93783.22
ACCT001829       49905.93      641769.46
ACCT001830        2179.33       45765.83
ACCT001831        2198.94       46177.64
ACCT001832        1830.83       38447.33
ACCT001833        1417.82       29774.12
ACCT001834           0.00           0.01
ACCT001835           0.01           0.11
ACCT001836      288648.14     9540191.19
ACCT001837      211405.04     9359178.50
ACCT001838           0.00       87657.46
ACCT001839         836.68       32009.41
ACCT001840        2135.29       44840.99
ACCT001841        1757.21       36901.31
ACCT001842        4697.67       98650.97
ACCT001843        4442.71       93296.81
ACCT001844           0.00           0.05
ACCT001845           0.00           0.00
ACCT001846      970810.28      481099.10
ACCT001847      360001.34      137332.69
ACCT001848           0.00       48118.01
ACCT001849       24013.94      169641.24
ACCT001850        3492.78       73348.28
ACCT001851        4530.52       95140.82
ACCT001852        2033.05       42693.95
ACCT001853         373.74        7848.44
ACCT001854           0.00           0.05
ACCT001855           0.00           0.00
ACCT001856     1346085.66      662202.09
ACCT001857      806463.07     9844489.19
ACCT001858           0.00       81462.79
ACCT001859       52653.51      321335.01
ACCT001860        1982.04       41622.74
ACCT001861        4649.74       97644.44
ACCT001862        1790.42       37598.72
ACCT001863         945.61       19857.71
ACCT001864           0.00           0.01
ACCT001865           0.00           0.01
ACCT001866     1519269.35     1400696.01
ACCT001867      727863.43      518870.05
ACCT001868           0.00       53931.57
ACCT001869       39693.77      409902.45
ACCT001870        4795.92      100714.22
ACCT001871         115.64        2428.34
ACCT001872        2988.75       62763.65
ACCT001873        4722.86       99179.96
ACCT001874           0.00           0.10
ACCT001875           0.00           0.01
ACCT001876     1462343.98     1115416.67
ACCT001877      758603.49      448263.54
ACCT001878           0.00       20076.75
ACCT001879        5527.93      298942.22
ACCT001880        1001.90       21039.80
ACCT001881        3912.34       82159.04
ACCT001882         337.06        7078.16
ACCT001883        4138.42       86906.72
ACCT001884           0.01           0.11
ACCT001885           0.00           0.01
ACCT001886     1160208.73      819760.24
ACCT001887      698300.01      555725.31
ACCT001888           0.00       57897.64
ACCT001889      101573.81      738120.85
ACCT001890          47.64        1000.34
ACCT001891        2274.58       47766.08
ACCT001892        3468.76       72843.86
ACCT001893         661.11       13883.21
ACCT001894           0.00           0.00
ACCT001895           0.01           0.06
ACCT001896      136251.65     9417699.11
ACCT001897     1196948.62      685997.45
ACCT001898           0.00       30587.04
ACCT001899        4029.52      294550.23
ACCT001900        2346.01       49266.11
ACCT001901        3697.88       77655.38
ACCT001902        1760.55       36971.45
ACCT001903        1194.90       25092.80
ACCT001904           0.00           0.00
ACCT001905           0.01           0.11
ACCT001906      401432.78     9853582.03
ACCT001907     1274249.37      597115.67
ACCT001908           0.00       15006.28
ACCT001909       23472.29      224485.29
ACCT001910        3058.17       64221.47
ACCT001911        3835.93       80554.43
ACCT001912        4734.38       99421.88
ACCT001913          54.22        1138.52
ACCT001914           0.01           0.11
ACCT001915           0.00           0.01
ACCT001916      383859.51     9490846.78
ACCT001917     1227099.77      727717.34
ACCT001918           0.00       47975.77
ACCT001919        3073.35       18702.65
ACCT001920        2298.92       48277.22
ACCT001921        1853.60       38925.50
ACCT001922        4451.72       93486.02
ACCT001923        2076.80       43612.70
ACCT001924           0.00           0.10
ACCT001925           0.01           0.06
ACCT001926      517191.52      392912.66
ACCT001927     1388986.57      743061.37
ACCT001928           0.00       26852.93
ACCT001929       88939.14     1020434.15
ACCT001930        1698.37       35665.67
ACCT001931        1137.01       23877.11
ACCT001932        3413.63       71686.13
ACCT001933        1683.43       35351.93
ACCT001934           0.00           0.01
ACCT001935           0.00           0.01
ACCT001936      588478.93      572851.66
ACCT001937      249638.23      247164.60
ACCT001938           0.00       50950.42
ACCT001939       30730.89      648809.97
ACCT001940        4590.44       96399.14
ACCT001941        4414.18       92697.68
ACCT001942        1422.10       29864.00
ACCT001943         498.40       10466.30
ACCT001944           0.00           0.00
ACCT001945           0.00           0.00
ACCT001946      740948.31     9789041.04
ACCT001947     1288062.56      332175.44
ACCT001948           0.00       77255.65
ACCT001949      135197.43      794729.26
ACCT001950        1265.25       26570.15
ACCT001951        1819.04       38199.74
ACCT001952         660.09       13861.79
ACCT001953         969.19       20352.89
ACCT001954           0.01           0.11
ACCT001955           0.00           0.00
ACCT001956      894175.25      180448.49
ACCT001957      225879.17     9419170.71
ACCT001958           0.00       16586.87
ACCT001959      132123.78      866307.93
ACCT001960        3027.15       63570.05
ACCT001961        2588.04       54348.74
ACCT001962          43.68         917.18
ACCT001963        2809.78       59005.28
ACCT001964           0.00           0.05
ACCT001965           0.00           0.05
ACCT001966     1199129.31      826050.53
ACCT001967      428661.40     9649168.98
ACCT001968           0.00       67611.59
ACCT001969       22248.21      278033.58
ACCT001970        2760.12       57962.42
ACCT001971         112.27        2357.57
ACCT001972        4707.56       98858.66
ACCT001973        4507.59       94659.29
ACCT001974           0.01           0.06
ACCT001975           0.00           0.05
ACCT001976     1514502.20     1149353.04
ACCT001977      369581.20      342090.61
ACCT001978           0.00       74077.62
ACCT001979       28505.20      164821.95
ACCT001980        3541.08       74362.58
ACCT001981        2150.99       45170.69
ACCT001982        4857.82      102014.12
ACCT001983        4695.66       98608.76
ACCT001984           0.00           0.00
ACCT001985           0.01           0.06
ACCT001986      315339.17     9474188.02
ACCT001987     1137247.37      176650.97
ACCT001988           0.00       50647.94
ACCT001989      118723.15      926363.63
ACCT001990         463.73        9738.23
ACCT001991        1166.76       24501.86
ACCT001992         303.96        6383.06
ACCT001993        3417.13       71759.63
ACCT001994           0.00           0.10
ACCT001995           0.00           0.01
ACCT001996     1091479.50      945935.10
ACCT001997     1076248.21      826639.65
ACCT001998           0.00       31793.25
ACCT001999       20810.66      242342.05
